"intersection_id","latitude","longitude","street_1","street_2","street_3","street_4","survey_date","period","time","movement_index","approach_header_1","approach_header_2","approach_bound","movement","destination_id","destination_latitude","destination_longitude","lights","other_vehicles","bicycles_on_road","bicycles_crosswalk","totals"
"I2859",-43.53995081,172.6336091,"Durham South","Moorhouse","","","2023-11-09","AM","07:30",18,"Moorhouse Ave Westbound","Westbound","Westbound","Left","","","",21,0,0,0,21
"I2859",-43.53995081,172.6336091,"Durham South","Moorhouse","","","2023-11-09","AM","07:30",20,"Moorhouse Ave Westbound","Westbound","Westbound","Thru","I2976",-43.53993495,172.636652,407,7,2,0,416
"I2859",-43.53995081,172.6336091,"Durham South","Moorhouse","","","2023-11-09","AM","07:30",34,"Durham St Northbound","Northbound","Northbound","Left","I2731",-43.53995315,172.6306073,30,1,0,0,31
"I2859",-43.53995081,172.6336091,"Durham South","Moorhouse","","","2023-11-09","AM","07:30",52,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Thru","I2731",-43.53995315,172.6306073,293,11,1,0,305
"I2859",-43.53995081,172.6336091,"Durham South","Moorhouse","","","2023-11-09","AM","07:30",54,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Right","","","",14,1,0,0,15
"I2859",-43.53995081,172.6336091,"Durham South","Moorhouse","","","2023-11-09","AM","07:30",56,"Moorhouse Ave Eastbound","Eastbound","Eastbound","U-Turn","I2976",-43.53993495,172.636652,1,0,0,0,1
"I2874",-43.5320378,172.6338282,"Hereford","Oxford","","","2019-02-13","AM","07:30",2,"A1 Oxford SBD","Southbound","Southbound","Right","I2815",-43.53203957,172.6328672,1,0,0,0,1
"I2874",-43.5320378,172.6338282,"Hereford","Oxford","","","2019-02-13","AM","07:30",4,"A1 Oxford SBD","Southbound","Southbound","Thru","","","",0,1,2,0,3
"I2874",-43.5320378,172.6338282,"Hereford","Oxford","","","2019-02-13","AM","07:30",6,"A1 Oxford SBD","Southbound","Southbound","Left","I2963",-43.53203522,172.6366249,1,0,1,0,2
"I2874",-43.5320378,172.6338282,"Hereford","Oxford","","","2019-02-13","AM","07:30",19,"A2 Hereford WBD","Westbound","Westbound","Bear Right","","","",0,0,0,1,0
"I2874",-43.5320378,172.6338282,"Hereford","Oxford","","","2019-02-13","AM","07:30",20,"A2 Hereford WBD","Westbound","Westbound","Thru","I2963",-43.53203522,172.6366249,30,2,13,0,45
"I2874",-43.5320378,172.6338282,"Hereford","Oxford","","","2019-02-13","AM","07:30",22,"A2 Hereford WBD","Westbound","Westbound","Left","I2843",-43.53421802,172.633512,3,1,1,0,5
"I2874",-43.5320378,172.6338282,"Hereford","Oxford","","","2019-02-13","AM","07:30",36,"A3 Oxford NBD","Northbound","Northbound","Thru","I2843",-43.53421802,172.633512,0,0,1,0,1
"I2874",-43.5320378,172.6338282,"Hereford","Oxford","","","2019-02-13","AM","07:30",38,"A3 Oxford NBD","Northbound","Northbound","Left","I2815",-43.53203957,172.6328672,0,0,2,0,2
"I2874",-43.5320378,172.6338282,"Hereford","Oxford","","","2019-02-13","AM","07:30",50,"A4 Hereford EBD","Eastbound","Eastbound","Right","I2843",-43.53421802,172.633512,3,1,0,0,4
"I2874",-43.5320378,172.6338282,"Hereford","Oxford","","","2019-02-13","AM","07:30",52,"A4 Hereford EBD","Eastbound","Eastbound","Thru","I2815",-43.53203957,172.6328672,19,0,3,0,22
"I2906",-43.52876568,172.6350261,"Armagh","Oxford","","","2016-10-05","AM","07:30",4,"A4 Cycleway through park SBD","Southbound","Southbound","Thru","","","",0,0,1,0,1
"I2906",-43.52876568,172.6350261,"Armagh","Oxford","","","2016-10-05","AM","07:30",18,"A1 Armagh WBD","Westbound","Westbound","Left","","","",2,2,1,0,5
"I2906",-43.52876568,172.6350261,"Armagh","Oxford","","","2016-10-05","AM","07:30",20,"A1 Armagh WBD","Westbound","Westbound","Thru","I2959",-43.52876151,172.6366159,21,0,4,0,25
"I2906",-43.52876568,172.6350261,"Armagh","Oxford","","","2016-10-05","AM","07:30",52,"A3 Armagh EBD","Eastbound","Eastbound","Thru","I2849",-43.52876955,172.6336043,26,0,1,0,27
"I2906",-43.52876568,172.6350261,"Armagh","Oxford","","","2016-10-05","AM","07:30",54,"A3 Armagh EBD","Eastbound","Eastbound","Right","","","",6,0,0,0,6
"I2953",-43.52087953,172.6366005,"Bealey","Colombo","","","2022-02-10","AM","07:30",2,"Colombo St Southbound","Southbound","Southbound","Left","I3043",-43.52087534,172.6380885,5,0,0,0,5
"I2953",-43.52087953,172.6366005,"Bealey","Colombo","","","2022-02-10","AM","07:30",4,"Colombo St Southbound","Southbound","Southbound","Thru","","","",14,2,10,0,26
"I2953",-43.52087953,172.6366005,"Bealey","Colombo","","","2022-02-10","AM","07:30",6,"Colombo St Southbound","Southbound","Southbound","Right","I2836",-43.52087516,172.6335897,11,0,0,0,11
"I2953",-43.52087953,172.6366005,"Bealey","Colombo","","","2022-02-10","AM","07:30",18,"Bealey Ave Westbound","Westbound","Westbound","Left","","","",18,2,0,0,20
"I2953",-43.52087953,172.6366005,"Bealey","Colombo","","","2022-02-10","AM","07:30",20,"Bealey Ave Westbound","Westbound","Westbound","Thru","I3043",-43.52087534,172.6380885,471,5,4,0,480
"I2953",-43.52087953,172.6366005,"Bealey","Colombo","","","2022-02-10","AM","07:30",22,"Bealey Ave Westbound","Westbound","Westbound","Right","","","",4,1,0,0,5
"I2953",-43.52087953,172.6366005,"Bealey","Colombo","","","2022-02-10","AM","07:30",34,"Colombo St Northbound","Northbound","Northbound","Left","I2836",-43.52087516,172.6335897,11,0,0,0,11
"I2953",-43.52087953,172.6366005,"Bealey","Colombo","","","2022-02-10","AM","07:30",36,"Colombo St Northbound","Northbound","Northbound","Thru","","","",9,1,0,0,10
"I2953",-43.52087953,172.6366005,"Bealey","Colombo","","","2022-02-10","AM","07:30",38,"Colombo St Northbound","Northbound","Northbound","Right","I3043",-43.52087534,172.6380885,2,1,0,0,3
"I2953",-43.52087953,172.6366005,"Bealey","Colombo","","","2022-02-10","AM","07:30",50,"Bealey Ave Eastbound","Eastbound","Eastbound","Left","","","",3,0,0,0,3
"I2953",-43.52087953,172.6366005,"Bealey","Colombo","","","2022-02-10","AM","07:30",52,"Bealey Ave Eastbound","Eastbound","Eastbound","Thru","I2836",-43.52087516,172.6335897,224,2,0,0,226
"I2953",-43.52087953,172.6366005,"Bealey","Colombo","","","2022-02-10","AM","07:30",54,"Bealey Ave Eastbound","Eastbound","Eastbound","Right","","","",3,0,0,0,3
"I2953",-43.52087953,172.6366005,"Bealey","Colombo","","","2022-02-10","AM","07:30",56,"Bealey Ave Eastbound","Eastbound","Eastbound","U-Turn","I3043",-43.52087534,172.6380885,2,0,0,0,2
"I2956",-43.52440344,172.6366036,"Colombo","Salisbury","","","2025-03-11","AM","07:30",2,"Colombo St Southbound","Southbound","Southbound","Left","","","",7,0,0,0,7
"I2956",-43.52440344,172.6366036,"Colombo","Salisbury","","","2025-03-11","AM","07:30",4,"Colombo St Southbound","Southbound","Southbound","Thru","","","",51,3,31,0,85
"I2956",-43.52440344,172.6366036,"Colombo","Salisbury","","","2025-03-11","AM","07:30",36,"Colombo St Northbound","Northbound","Northbound","Thru","I2957",-43.52550414,172.6366087,27,2,5,0,34
"I2956",-43.52440344,172.6366036,"Colombo","Salisbury","","","2025-03-11","AM","07:30",38,"Colombo St Northbound","Northbound","Northbound","Right","","","",9,0,0,0,9
"I2956",-43.52440344,172.6366036,"Colombo","Salisbury","","","2025-03-11","AM","07:30",50,"Salisbury St Eastbound","Eastbound","Eastbound","Left","","","",13,0,0,0,13
"I2956",-43.52440344,172.6366036,"Colombo","Salisbury","","","2025-03-11","AM","07:30",52,"Salisbury St Eastbound","Eastbound","Eastbound","Thru","I2840",-43.52440363,172.6335849,75,4,2,0,81
"I2956",-43.52440344,172.6366036,"Colombo","Salisbury","","","2025-03-11","AM","07:30",54,"Salisbury St Eastbound","Eastbound","Eastbound","Right","I2957",-43.52550414,172.6366087,26,1,1,0,28
"I2957",-43.52550414,172.6366087,"Colombo","Peterborough","","","2020-07-27","AM","07:30",2,"A1 Colombo SBD","Southbound","Southbound","Right","","","",1,0,0,0,1
"I2957",-43.52550414,172.6366087,"Colombo","Peterborough","","","2020-07-27","AM","07:30",4,"A1 Colombo SBD","Southbound","Southbound","Thru","I2956",-43.52440344,172.6366036,31,0,13,0,44
"I2957",-43.52550414,172.6366087,"Colombo","Peterborough","","","2020-07-27","AM","07:30",6,"A1 Colombo SBD","Southbound","Southbound","Left","","","",8,0,1,0,9
"I2957",-43.52550414,172.6366087,"Colombo","Peterborough","","","2020-07-27","AM","07:30",8,"A1 Colombo SBD","Southbound","Southbound","U-Turn","I2958",-43.52658421,172.6366112,0,0,0,1,0
"I2957",-43.52550414,172.6366087,"Colombo","Peterborough","","","2020-07-27","AM","07:30",18,"A2 Peterborough WBD","Westbound","Westbound","Right","I2956",-43.52440344,172.6366036,2,0,0,0,2
"I2957",-43.52550414,172.6366087,"Colombo","Peterborough","","","2020-07-27","AM","07:30",19,"A2 Peterborough WBD","Westbound","Westbound","Bear Right","","","",0,0,0,1,0
"I2957",-43.52550414,172.6366087,"Colombo","Peterborough","","","2020-07-27","AM","07:30",20,"A2 Peterborough WBD","Westbound","Westbound","Thru","","","",1,0,1,0,2
"I2957",-43.52550414,172.6366087,"Colombo","Peterborough","","","2020-07-27","AM","07:30",22,"A2 Peterborough WBD","Westbound","Westbound","Left","I2958",-43.52658421,172.6366112,3,0,0,0,3
"I2957",-43.52550414,172.6366087,"Colombo","Peterborough","","","2020-07-27","AM","07:30",34,"A3 Colombo NBD","Northbound","Northbound","Right","","","",4,0,0,0,4
"I2957",-43.52550414,172.6366087,"Colombo","Peterborough","","","2020-07-27","AM","07:30",36,"A3 Colombo NBD","Northbound","Northbound","Thru","I2958",-43.52658421,172.6366112,36,2,1,0,39
"I2957",-43.52550414,172.6366087,"Colombo","Peterborough","","","2020-07-27","AM","07:30",38,"A3 Colombo NBD","Northbound","Northbound","Left","","","",4,1,0,0,5
"I2957",-43.52550414,172.6366087,"Colombo","Peterborough","","","2020-07-27","AM","07:30",52,"A4 Peterborough EBD","Eastbound","Eastbound","Thru","","","",6,0,0,0,6
"I2957",-43.52550414,172.6366087,"Colombo","Peterborough","","","2020-07-27","AM","07:30",54,"A4 Peterborough EBD","Eastbound","Eastbound","Left","I2956",-43.52440344,172.6366036,1,0,0,0,1
"I2958",-43.52658421,172.6366112,"Colombo","Kilmore","","","2023-03-21","AM","07:30",4,"Colombo St Southbound","Southbound","Southbound","Thru","I2957",-43.52550414,172.6366087,23,0,10,0,33
"I2958",-43.52658421,172.6366112,"Colombo","Kilmore","","","2023-03-21","AM","07:30",6,"Colombo St Southbound","Southbound","Southbound","Right","I2848",-43.52658813,172.6335995,16,0,1,0,17
"I2958",-43.52658421,172.6366112,"Colombo","Kilmore","","","2023-03-21","AM","07:30",18,"Kilmore St Westbound","Westbound","Westbound","Left","I2959",-43.52876151,172.6366159,1,0,0,0,1
"I2958",-43.52658421,172.6366112,"Colombo","Kilmore","","","2023-03-21","AM","07:30",20,"Kilmore St Westbound","Westbound","Westbound","Thru","I3093",-43.52657835,172.6396264,136,3,7,0,146
"I2958",-43.52658421,172.6366112,"Colombo","Kilmore","","","2023-03-21","AM","07:30",22,"Kilmore St Westbound","Westbound","Westbound","Right","I2957",-43.52550414,172.6366087,5,1,0,0,6
"I2958",-43.52658421,172.6366112,"Colombo","Kilmore","","","2023-03-21","AM","07:30",34,"Colombo St Northbound","Northbound","Northbound","Left","I2848",-43.52658813,172.6335995,9,1,0,0,10
"I2958",-43.52658421,172.6366112,"Colombo","Kilmore","","","2023-03-21","AM","07:30",36,"Colombo St Northbound","Northbound","Northbound","Thru","I2959",-43.52876151,172.6366159,9,1,3,0,13
"I2959",-43.52876151,172.6366159,"Armagh","Colombo","","","2020-07-28","AM","07:30",2,"A1 Colombo SBD","Southbound","Southbound","Right","I2906",-43.52876568,172.6350261,2,0,0,0,2
"I2959",-43.52876151,172.6366159,"Armagh","Colombo","","","2020-07-28","AM","07:30",4,"A1 Colombo SBD","Southbound","Southbound","Thru","I2958",-43.52658421,172.6366112,21,1,6,0,28
"I2959",-43.52876151,172.6366159,"Armagh","Colombo","","","2020-07-28","AM","07:30",6,"A1 Colombo SBD","Southbound","Southbound","Left","I3063",-43.52875993,172.6387031,4,1,0,0,5
"I2959",-43.52876151,172.6366159,"Armagh","Colombo","","","2020-07-28","AM","07:30",7,"A1 Colombo SBD","Southbound","Southbound","Hard Left","","","",0,0,0,1,0
"I2959",-43.52876151,172.6366159,"Armagh","Colombo","","","2020-07-28","AM","07:30",13,"n/a","Southwestbound","Southwestbound","Bear Left","I2961",-43.5298524,172.6366231,0,0,0,3,0
"I2959",-43.52876151,172.6366159,"Armagh","Colombo","","","2020-07-28","AM","07:30",18,"A2 Armagh WBD","Westbound","Westbound","Right","I2958",-43.52658421,172.6366112,2,0,0,0,2
"I2959",-43.52876151,172.6366159,"Armagh","Colombo","","","2020-07-28","AM","07:30",20,"A2 Armagh WBD","Westbound","Westbound","Thru","I3063",-43.52875993,172.6387031,14,0,7,2,21
"I2959",-43.52876151,172.6366159,"Armagh","Colombo","","","2020-07-28","AM","07:30",22,"A2 Armagh WBD","Westbound","Westbound","Left","I2961",-43.5298524,172.6366231,3,0,0,0,3
"I2959",-43.52876151,172.6366159,"Armagh","Colombo","","","2020-07-28","AM","07:30",34,"A3 Colombo NBD","Northbound","Northbound","Right","I3063",-43.52875993,172.6387031,2,0,0,0,2
"I2959",-43.52876151,172.6366159,"Armagh","Colombo","","","2020-07-28","AM","07:30",36,"A3 Colombo NBD","Northbound","Northbound","Thru","I2961",-43.5298524,172.6366231,16,0,0,0,16
"I2959",-43.52876151,172.6366159,"Armagh","Colombo","","","2020-07-28","AM","07:30",38,"A3 Colombo NBD","Northbound","Northbound","Left","I2906",-43.52876568,172.6350261,2,0,2,0,4
"I2959",-43.52876151,172.6366159,"Armagh","Colombo","","","2020-07-28","AM","07:30",50,"A4 Armagh EBD","Eastbound","Eastbound","Right","I2961",-43.5298524,172.6366231,7,1,0,0,8
"I2959",-43.52876151,172.6366159,"Armagh","Colombo","","","2020-07-28","AM","07:30",52,"A4 Armagh EBD","Eastbound","Eastbound","Thru","I2906",-43.52876568,172.6350261,16,0,1,0,17
"I2959",-43.52876151,172.6366159,"Armagh","Colombo","","","2020-07-28","AM","07:30",54,"A4 Armagh EBD","Eastbound","Eastbound","Left","I2958",-43.52658421,172.6366112,6,0,0,0,6
"I2961",-43.5298524,172.6366231,"Colombo","Gloucester","","","2019-04-03","AM","07:30",4,"A1 Colombo SBD","Southbound","Southbound","Thru","I2959",-43.52876151,172.6366159,25,1,3,0,29
"I2961",-43.5298524,172.6366231,"Colombo","Gloucester","","","2019-04-03","AM","07:30",6,"A1 Colombo SBD","Southbound","Southbound","Left","I3064",-43.52984975,172.638701,3,0,1,0,4
"I2961",-43.5298524,172.6366231,"Colombo","Gloucester","","","2019-04-03","AM","07:30",7,"A1 Colombo SBD","Southbound","Southbound","Hard Left","","","",0,0,0,1,0
"I2961",-43.5298524,172.6366231,"Colombo","Gloucester","","","2019-04-03","AM","07:30",13,"n/a","Southwestbound","Southwestbound","Bear Left","I2963",-43.53203522,172.6366249,0,0,0,1,0
"I2961",-43.5298524,172.6366231,"Colombo","Gloucester","","","2019-04-03","AM","07:30",18,"A2 Gloucester WBD","Westbound","Westbound","Right","I2959",-43.52876151,172.6366159,3,0,1,0,4
"I2961",-43.5298524,172.6366231,"Colombo","Gloucester","","","2019-04-03","AM","07:30",22,"A2 Gloucester WBD","Westbound","Westbound","Left","I2963",-43.53203522,172.6366249,10,0,2,0,12
"I2961",-43.5298524,172.6366231,"Colombo","Gloucester","","","2019-04-03","AM","07:30",34,"A3 Colombo NBD","Northbound","Northbound","Right","I3064",-43.52984975,172.638701,1,1,0,0,2
"I2961",-43.5298524,172.6366231,"Colombo","Gloucester","","","2019-04-03","AM","07:30",36,"A3 Colombo NBD","Northbound","Northbound","Thru","I2963",-43.53203522,172.6366249,25,2,4,0,31
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",2,"A1 Colombo SBD","Southbound","Southbound","Right","I2874",-43.5320378,172.6338282,2,1,0,0,3
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",4,"A1 Colombo SBD","Southbound","Southbound","Thru","I2961",-43.5298524,172.6366231,10,1,2,0,13
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",6,"A1 Colombo SBD","Southbound","Southbound","Left","","","",1,0,0,0,1
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",7,"A1 Colombo SBD","Southbound","Southbound","Hard Left","","","",0,0,0,1,0
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",13,"n/a","Southwestbound","Southwestbound","Bear Left","I2966",-43.53312891,172.6366243,0,0,0,2,0
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",18,"A2 Hereford WBD","Westbound","Westbound","Right","I2961",-43.5298524,172.6366231,2,0,0,0,2
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",19,"A2 Hereford WBD","Westbound","Westbound","Bear Right","","","",0,0,0,1,0
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",20,"A2 Hereford WBD","Westbound","Westbound","Thru","","","",45,2,6,0,53
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",22,"A2 Hereford WBD","Westbound","Westbound","Left","I2966",-43.53312891,172.6366243,8,1,0,0,9
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",34,"A4 Colombo NBD","Northbound","Northbound","Right","","","",3,2,0,0,5
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",36,"A4 Colombo NBD","Northbound","Northbound","Thru","I2966",-43.53312891,172.6366243,31,4,3,0,38
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",38,"A4 Colombo NBD","Northbound","Northbound","Left","I2874",-43.5320378,172.6338282,9,0,3,0,12
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",50,"A5 Hereford EBD","Eastbound","Eastbound","Right","I2966",-43.53312891,172.6366243,4,0,2,0,6
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",52,"A5 Hereford EBD","Eastbound","Eastbound","Thru","I2874",-43.5320378,172.6338282,20,1,0,0,21
"I2963",-43.53203522,172.6366249,"Cathedral","Colombo","Hereford","High","2018-05-22","AM","07:30",54,"A5 Hereford EBD","Eastbound","Eastbound","Left","I2961",-43.5298524,172.6366231,10,0,0,0,10
"I2966",-43.53312891,172.6366243,"Cashel","Colombo","","","2018-02-05","AM","07:30",4,"A1 Colombo SBD","Southbound","Southbound","Thru","I2963",-43.53203522,172.6366249,21,0,2,0,23
"I2966",-43.53312891,172.6366243,"Cashel","Colombo","","","2018-02-05","AM","07:30",13,"n/a","Southwestbound","Southwestbound","Bear Left","I2967",-43.53423421,172.6366342,0,0,0,2,0
"I2966",-43.53312891,172.6366243,"Cashel","Colombo","","","2018-02-05","AM","07:30",20,"A2 Cashel WBD","Westbound","Westbound","Thru","I3100",-43.53312209,172.6396965,0,0,2,0,2
"I2966",-43.53312891,172.6366243,"Cashel","Colombo","","","2018-02-05","AM","07:30",36,"A3 Colombo NBD","Northbound","Northbound","Thru","I2967",-43.53423421,172.6366342,44,3,16,0,63
"I2966",-43.53312891,172.6366243,"Cashel","Colombo","","","2018-02-05","AM","07:30",38,"A3 Colombo NBD","Northbound","Northbound","Left","","","",1,1,2,0,4
"I2966",-43.53312891,172.6366243,"Cashel","Colombo","","","2018-02-05","AM","07:30",52,"A4 Cashel EBD","Eastbound","Eastbound","Thru","","","",0,0,2,0,2
"I2966",-43.53312891,172.6366243,"Cashel","Colombo","","","2018-02-05","AM","07:30",54,"A4 Cashel EBD","Eastbound","Eastbound","Left","I2963",-43.53203522,172.6366249,0,0,1,0,1
"I2967",-43.53423421,172.6366342,"Colombo","Lichfield","","","2020-07-09","AM","07:30",4,"A1 Colombo SBD","Southbound","Southbound","Thru","I2966",-43.53312891,172.6366243,25,2,0,1,27
"I2967",-43.53423421,172.6366342,"Colombo","Lichfield","","","2020-07-09","AM","07:30",5,"A1 Colombo SBD","Southbound","Southbound","Bear Left","","","",0,0,0,1,0
"I2967",-43.53423421,172.6366342,"Colombo","Lichfield","","","2020-07-09","AM","07:30",6,"A1 Colombo SBD","Southbound","Southbound","Left","I3105",-43.53421612,172.6396445,7,0,0,0,7
"I2967",-43.53423421,172.6366342,"Colombo","Lichfield","","","2020-07-09","AM","07:30",13,"Southwestbound Approach","Southwestbound","Southwestbound","Bear Left","I2968",-43.53530451,172.636637,0,0,0,3,0
"I2967",-43.53423421,172.6366342,"Colombo","Lichfield","","","2020-07-09","AM","07:30",14,"Southwestbound Approach","Southwestbound","Southwestbound","Left","","","",0,0,0,1,0
"I2967",-43.53423421,172.6366342,"Colombo","Lichfield","","","2020-07-09","AM","07:30",19,"A2 Lichfield WBD","Westbound","Westbound","Bear Right","","","",0,0,0,7,0
"I2967",-43.53423421,172.6366342,"Colombo","Lichfield","","","2020-07-09","AM","07:30",20,"A2 Lichfield WBD","Westbound","Westbound","Thru","I3105",-43.53421612,172.6396445,7,0,0,0,7
"I2967",-43.53423421,172.6366342,"Colombo","Lichfield","","","2020-07-09","AM","07:30",22,"A2 Lichfield WBD","Westbound","Westbound","Left","I2968",-43.53530451,172.636637,8,1,0,1,9
"I2967",-43.53423421,172.6366342,"Colombo","Lichfield","","","2020-07-09","AM","07:30",34,"A3 Colombo NBD","Northbound","Northbound","Right","I3105",-43.53421612,172.6396445,10,0,1,0,11
"I2967",-43.53423421,172.6366342,"Colombo","Lichfield","","","2020-07-09","AM","07:30",36,"A3 Colombo NBD","Northbound","Northbound","Thru","I2968",-43.53530451,172.636637,34,1,1,0,36
"I2967",-43.53423421,172.6366342,"Colombo","Lichfield","","","2020-07-09","AM","07:30",38,"A3 Colombo NBD","Northbound","Northbound","Left","I2843",-43.53421802,172.633512,7,2,0,0,9
"I2967",-43.53423421,172.6366342,"Colombo","Lichfield","","","2020-07-09","AM","07:30",50,"A4 Lichfield EBD","Eastbound","Eastbound","Right","I2968",-43.53530451,172.636637,0,0,1,0,1
"I2967",-43.53423421,172.6366342,"Colombo","Lichfield","","","2020-07-09","AM","07:30",52,"A4 Lichfield EBD","Eastbound","Eastbound","Thru","I2843",-43.53421802,172.633512,10,0,0,0,10
"I2967",-43.53423421,172.6366342,"Colombo","Lichfield","","","2020-07-09","AM","07:30",54,"A4 Lichfield EBD","Eastbound","Eastbound","Left","I2966",-43.53312891,172.6366243,1,0,0,0,1
"I2968",-43.53530451,172.636637,"Colombo","Tuam","","","2023-05-31","AM","07:30",2,"Colombo St Southbound","Southbound","Southbound","Left","I3104",-43.53530046,172.6396664,6,0,0,0,6
"I2968",-43.53530451,172.636637,"Colombo","Tuam","","","2023-05-31","AM","07:30",4,"Colombo St Southbound","Southbound","Southbound","Thru","I2967",-43.53423421,172.6366342,15,0,2,0,17
"I2968",-43.53530451,172.636637,"Colombo","Tuam","","","2023-05-31","AM","07:30",36,"Colombo St Northbound","Northbound","Northbound","Thru","I2970",-43.53639567,172.6366389,47,0,13,0,60
"I2968",-43.53530451,172.636637,"Colombo","Tuam","","","2023-05-31","AM","07:30",38,"Colombo St Northbound","Northbound","Northbound","Right","I3104",-43.53530046,172.6396664,14,5,0,0,19
"I2968",-43.53530451,172.636637,"Colombo","Tuam","","","2023-05-31","AM","07:30",50,"Tuam St Eastbound","Eastbound","Eastbound","Left","I2967",-43.53423421,172.6366342,10,0,2,0,12
"I2968",-43.53530451,172.636637,"Colombo","Tuam","","","2023-05-31","AM","07:30",52,"Tuam St Eastbound","Eastbound","Eastbound","Thru","I2850",-43.53530814,172.6336231,80,8,2,0,90
"I2968",-43.53530451,172.636637,"Colombo","Tuam","","","2023-05-31","AM","07:30",54,"Tuam St Eastbound","Eastbound","Eastbound","Right","I2970",-43.53639567,172.6366389,22,1,0,0,23
"I2970",-43.53639567,172.6366389,"Colombo","St Asaph","","","2025-03-11","AM","07:30",4,"Colombo St Southbound","Southbound","Southbound","Thru","I2968",-43.53530451,172.636637,46,3,3,0,52
"I2970",-43.53639567,172.6366389,"Colombo","St Asaph","","","2025-03-11","AM","07:30",6,"Colombo St Southbound","Southbound","Southbound","Right","I2853",-43.53639852,172.6336311,6,0,0,0,6
"I2970",-43.53639567,172.6366389,"Colombo","St Asaph","","","2025-03-11","AM","07:30",18,"St Asaph St Westbound","Westbound","Westbound","Left","","","",11,2,0,0,13
"I2970",-43.53639567,172.6366389,"Colombo","St Asaph","","","2025-03-11","AM","07:30",20,"St Asaph St Westbound","Westbound","Westbound","Thru","I3107",-43.53639221,172.639657,137,9,23,0,169
"I2970",-43.53639567,172.6366389,"Colombo","St Asaph","","","2025-03-11","AM","07:30",22,"St Asaph St Westbound","Westbound","Westbound","Right","I2968",-43.53530451,172.636637,16,0,2,0,18
"I2970",-43.53639567,172.6366389,"Colombo","St Asaph","","","2025-03-11","AM","07:30",34,"Colombo St Northbound","Northbound","Northbound","Left","I2853",-43.53639852,172.6336311,33,0,0,0,33
"I2970",-43.53639567,172.6366389,"Colombo","St Asaph","","","2025-03-11","AM","07:30",36,"Colombo St Northbound","Northbound","Northbound","Thru","","","",71,4,11,0,86
"I2976",-43.53993495,172.636652,"Colombo","Moorhouse","","","2023-11-23","AM","07:30",2,"Colombo St Southbound","Southbound","Southbound","Left","I3112",-43.53992779,172.6396446,5,0,0,0,5
"I2976",-43.53993495,172.636652,"Colombo","Moorhouse","","","2023-11-23","AM","07:30",4,"Colombo St Southbound","Southbound","Southbound","Thru","","","",24,3,4,0,31
"I2976",-43.53993495,172.636652,"Colombo","Moorhouse","","","2023-11-23","AM","07:30",6,"Colombo St Southbound","Southbound","Southbound","Right","I2859",-43.53995081,172.6336091,15,1,0,0,16
"I2976",-43.53993495,172.636652,"Colombo","Moorhouse","","","2023-11-23","AM","07:30",18,"Moorhouse Ave Westbound","Westbound","Westbound","Left","","","",28,1,1,0,30
"I2976",-43.53993495,172.636652,"Colombo","Moorhouse","","","2023-11-23","AM","07:30",20,"Moorhouse Ave Westbound","Westbound","Westbound","Thru","I3112",-43.53992779,172.6396446,44,1,7,0,52
"I2976",-43.53993495,172.636652,"Colombo","Moorhouse","","","2023-11-23","AM","07:30",34,"Colombo St Northbound","Northbound","Northbound","Left","I2859",-43.53995081,172.6336091,8,0,0,0,8
"I2976",-43.53993495,172.636652,"Colombo","Moorhouse","","","2023-11-23","AM","07:30",36,"Colombo St Northbound","Northbound","Northbound","Thru","","","",94,4,20,0,118
"I2976",-43.53993495,172.636652,"Colombo","Moorhouse","","","2023-11-23","AM","07:30",38,"Colombo St Northbound","Northbound","Northbound","Right","I3112",-43.53992779,172.6396446,10,1,0,0,11
"I2976",-43.53993495,172.636652,"Colombo","Moorhouse","","","2023-11-23","AM","07:30",50,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Left","","","",45,0,0,0,45
